SentenceId,View,Opinion
019711,宝马,neu
019711,i3,neu
009923,别克全新君,neu
021234,英菲尼迪,pos
006211,凯美瑞,pos
018014,F150,neu
018014,福特,neu
012930,通用,neu
012930,别克,neu
017981,长安,neu
007540,荣威,neu
014628,迈腾,neu
014628,帕萨特,neu
019404,长安,neu
025989,斯巴鲁,neu
001170,科鲁兹,neu
027927,X3,neu
027927,长安,neu
022772,帕萨特,neu
018892,亨利福特,neu
018892,福特,neu
012566,高尔夫,neu
012566,凌渡,pos
012647,科鲁兹,neu
012647,雪佛兰,neu
018001,斯柯达,neu
024352,福特,neu
012341,北汽,neu
011593,Yeti,neu
014238,朗行,pos
002929,英菲尼迪,pos
004319,宝马,neu
012096,迈腾,neu
012096,速派,pos
012096,斯柯达,neu
002877,丰田,neu
014146,一汽,neu
011435,宝骏,neu
027176,凌渡,pos
019543,途观,neu
024769,辉昂,pos
024769,大众,neu
008434,宝骏,neu
008434,上汽,neu
026336,科鲁兹,neu
025543,骅威,neu
025543,长安,neu
002342,丰田,neu
002342,大众,neu
017007,广汽,neu
023719,英菲尼迪,pos
026166,奥迪,neu
001648,长安,neu
009780,Jeep,pos
009780,马自达,neu
018143,丰田,neu
008366,明锐,pos
020312,福特,neu
003873,起亚,neu
007595,标致,neu
007595,6.PEUGEOT,pos
026921,大众,neu
006667,途安,pos
026042,哈弗,neu
006870,东风,pos
006870,1.6THP,neu
006870,1.2THP,neu
010720,明锐,neu
017625,思域,neu
017625,福克斯,neu
003012,梅赛德斯,neu
003012,奔驰,neu
009343,奥迪,neu
009343,奔驰,neu
009343,宝马,neu
018966,RAV4,neu
026335,思域,neu
026335,速派,neu
025102,科鲁兹,neu
025102,大众,neu
025102,雪佛兰,neu
010577,明锐,pos
016728,宝马,neu
010017,英朗,neu
010017,科鲁兹,neu
021379,速派,pos
000818,宝马,neu
014075,瑞风,neu
006382,昕动,pos
011520,法拉利,neu
021641,凌渡,pos
000376,捷豹,neu
016448,众泰,pos
026080,朗逸,pos
005058,科沃兹,neu
005058,雪佛兰,neu
008580,江淮,neu
008580,北汽,neu
008580,比亚迪,neu
008580,iEV,neu
005328,通用,neu
023682,凌渡,neu
010234,RAV4,neu
007559,悦纳,pos
011494,长安,neu
025122,东风,neu
006867,锐宝,neu
007224,东风,neu
003257,斯柯达,pos
000498,福克斯,neu
010447,长安,neu
016284,英菲尼迪,pos
004547,高尔夫,neu
006510,斯柯达,pos
027163,江淮,neu
027163,大众,neu
007437,沃尔沃,neu
007437,吉利,neu
026438,福特,neu
027635,A4L,neu
003243,奥迪,neu
003082,哈弗,pos
024557,朗逸,pos
001195,福特,neu
012648,凯迪拉克,neu
022118,丰田,neu
009336,斯柯达,neu
021584,奥迪,neu
021584,奔驰,neu
021584,大众,neu
021584,宝马,neu
002736,雪铁龙,neu
026309,Polo,neu
004594,思域,neu
004594,跟朗逸,neu
004594,英朗,neu
004594,威朗,neu
004594,昂克赛拉,neu
004594,轩逸,neu
004594,速腾,neu
019410,法拉利,neu
002019,大众,neu
002019,杂志,neu
011793,三菱,neu
004576,速派,pos
004576,斯柯达,pos
010823,福特,neu
015099,现代,neu
015099,卡罗拉,neu
015099,轩逸,neu
012298,东风,pos
016256,宝马,neu
016256,BMW,neu
014879,东风,neu
002588,亚迪唐,neu
013757,宝马,neu
001966,高尔夫,neu
001966,凌度,neu
021059,莲花,neu
021059,劳斯莱斯,neu
012243,东风,neu
004787,丰田,neu
004787,本田,pos
025601,本田,neu
013444,奥迪,neu
013444,A4L,neu
010113,雷克萨斯,neu
010113,雷诺,pos
001896,英朗,neu
001896,昂科威,neu
022419,Mini,neu
022419,雪铁龙,neu
022419,福特,neu
023709,T90,neu
010781,V2,pos
007568,Q50,neu
007568,Q60,neu
007568,Q70L,neu
007568,Q50L,neu
020116,宝马,neu
013234,速派,pos
013234,帕萨特,neu
012517,辉昂,pos
020942,昕动,pos
025291,大众,neu
020585,宝骏,neu
020585,上汽,neu
023486,凌渡,pos
013230,江淮,neu
013230,大众,neu
012398,宝马,neu
009015,昕锐,pos
004360,本田,neu
003436,雷克萨斯,neu
007173,大众,neu
003009,途观,pos
010323,雪铁龙,neu
021578,江淮,neu
001527,哈弗,neu
021209,起亚,neu
022564,途安,pos
025455,T6,neu
025455,江淮,neu
027109,长安,neu
019746,东风,neu
011345,宝马,neu
011345,奔驰,neu
008598,东风,neu
014872,宝马,neu
001641,雪铁龙,neu
023693,福特,neu
018163,丰田,neu
018163,花都尼桑,neu
018163,比亚迪,neu
018163,本田,neu
012186,宝马,neu
006015,大众,neu
009196,北汽,neu
005842,明锐,pos
002021,雷克萨斯,neu
005085,东风,pos
005085,A60,pos
024570,英朗,pos
024570,明锐,pos
013233,雅阁,neu
013233,本田,neu
027485,现代,neu
001375,奥迪,neu
018345,本田,neu
022644,丰田,neu
022644,锐宝,neu
022644,雅阁,neu
020262,晶锐,pos
018807,标致,neu
015732,法拉利,neu
025419,高尔夫,neu
017362,江淮,neu
000351,凯越,pos
021684,C88,neu
021684,保时捷,neu
018680,现代,neu
018300,昕动,pos
000756,高尔夫,neu
000756,大众,pos
018120,菲亚特,neu
005694,丰田,neu
026737,林肯,neu
026737,蒙迪欧,neu
026737,锐界,neu
026737,福特,neu
023759,蓝鸟,neu
023759,轩逸,neu
006626,广汽,neu
020339,老齐骏,pos
020339,尼桑,neu
002481,通用,neu
002481,雪佛兰,neu
019016,斯柯达,pos
019016,KODIAQ,neu
023110,福特,neu
023110,福克斯,neu
012056,Polo,neu
012056,大众,neu
023036,起亚,neu
006524,凯越,pos
014736,奥迪,neu
004907,捷豹,neu
004697,讴歌,neu
004697,雅阁,neu
025097,长安,neu
012922,劳斯莱斯,neu
024225,昂科威,neu
020042,逍客,neu
020042,H5FF408,neu
007386,丰田,neu
007386,广汽,neu
020010,C4L,neu
020010,雪铁龙,neu
020010,大众,neu
021483,凯迪拉克,neu
021483,东风雪铁龙,neu
021483,长安,neu
019333,江淮,pos
022147,蒙迪欧,neu
022147,福特,neu
000982,Polo,neu
000982,Golf,neu
011726,长安福特,neu
011726,江铃,neu
026243,奔驰,neu
026243,宝马,neu
016628,晶锐,pos
009359,雪佛兰,neu
015034,奔驰,neu
021645,沃尔沃,pos
020811,奥迪,neu
022125,领动,pos
021336,胜达,neu
021336,现代,neu
007396,东风,neu
025224,长安,neu
006687,长安,neu
004786,锋驭,pos
025407,福特,neu
018548,华泰,neu
001579,宝马,neu
001579,BMW,neu
003328,君威,neu
003328,君越,neu
003328,昂科威,neu
003328,别克,neu
003328,威朗,neu
005134,科鲁兹,neu
022285,丰田,neu
003377,凯迪拉克,neu
016640,宝马,neu
016640,BMW,neu
016640,英特尔,neu
010711,宝马,neu
016268,兰博基尼,neu
005264,东风,neu
023011,奥迪,neu
023011,A4L,neu
003423,本田,neu
005779,福特,neu
023838,本田,neu
012051,别克,neu
022284,凯美瑞,neu
022284,雷凌,pos
008664,宝马,neu
001503,MZD,neu
001925,昕动,pos
012891,戴姆勒,neu
012891,比亚迪,neu
007081,东风,neu
007081,神龙,neu
007081,大众,neu
007081,吉利,neu
007081,一汽,neu
026696,朗行,pos
002800,辉昂,pos
009460,东风,neu
005540,大众,neu
005540,本田,neu
018924,速派,neu
015594,奥迪,neu
015594,奔腾,neu
015594,福特,neu
015594,现代,neu
024587,途安,pos
012091,长安,neu
027579,大众,neu
023168,蒙迪欧,neu
023168,天籁,neu
023168,凯美瑞,neu
023168,起亚,neu
021161,雪铁龙,neu
023219,飞度,pos
027172,长安,neu
000269,Tiguan,neu
000269,大众,neu
022304,宝马,neu
024235,花冠,neu
002229,别克,neu
024475,途观,pos
023966,长安,neu
024630,法拉利,neu
024630,捷豹,neu
006252,长安,neu
003984,起亚,neu
021480,长安,neu
024413,GSX-S1000,neu
015964,宝马,neu
023014,江铃,neu
023014,福特,neu
000312,斯柯达,neu
000312,晶锐,pos
015142,英菲尼迪,pos
011869,北汽,pos
011869,EV160,pos
008182,捷豹,neu
009990,大众,neu
008807,迈腾,neu
008807,速派,neu
008807,斯柯达,neu
005690,速腾,neu
005690,1.6AT3,neu
014503,迈腾,pos
027556,一汽,neu
013945,广汽,neu
013945,GA8,neu
005698,悦纳,neu
005698,朗动,neu
010363,Jeep,pos
006911,东风,neu
006911,K3,neu
006911,智跑,neu
006911,KX5,neu
006911,K2,neu
006789,速派,neu
006789,斯柯达,neu
026641,帕萨特,pos
005475,宝马,neu
011845,高尔夫,pos
018686,雪佛兰,neu
027877,东风,neu
027877,神龙,neu
027877,长安,neu
021901,长安逸动,pos
022805,BMW,neu
024198,索纳塔,pos
011566,丰田,neu
018023,雅阁,neu
018023,蒙迪欧,neu
024424,福特,neu
024424,野马,neu
015519,宝骏,neu
015218,明锐,pos
005448,一汽,neu
022521,迈锐宝,neu
007320,奥迪,neu
018405,速腾,neu
018405,卡罗拉,neu
010371,昂科拉,neu
022332,宝骏,neu
003152,奔驰,neu
002938,林肯,neu
021958,吉利,neu
021958,帝豪,neu
005945,丰田,neu
005343,凌渡,neu
002261,长安,neu
008178,速派,pos
000160,大众,neu
026419,高尔夫,neu
001180,奥迪,neu
019770,凯越,neu
001711,奔驰,neu
001711,捷豹,neu
003597,锐,neu
025020,凯美瑞,pos
009942,宝马,neu
007896,东风,pos
007896,竞瑞,neu
000175,奥迪,pos
021758,福特,neu
018051,XRV,neu
018051,缤智,neu
018051,本田,neu
013349,奥迪,neu
013349,斯柯达,neu
013349,大众,neu
007864,凯迪拉克,neu
007864,通用,neu
006944,现代,neu
027543,宝马,neu
020687,奥迪,neu
012645,雪铁龙,neu
012645,M6,pos
012645,海马,neu
012645,长安,neu
024075,斯柯达,neu
012773,北京,neu
012773,瑞纳,neu
018255,捷豹,neu
010686,广汽,neu
007577,奥迪,neu
011875,国光,neu
011875,昂科威,neu
024059,途安,pos
027341,福特,neu
004381,沃尔沃,neu
004381,S90,neu
016242,东风,neu
001853,大众,neu
018522,红旗,neu
005793,沃尔沃,neu
007549,本田,pos
022189,雷克萨斯,neu
010148,昂科拉,pos
019752,一汽,neu
013468,逸动,pos
013468,长安,neu
017755,宝马,neu
023546,东风,neu
007664,大众,neu
020522,宝马,neu
014253,途观,pos
014253,福特,neu
014253,自由光,pos
009877,宝马,neu
001493,君威,neu
006330,奥迪丰田,neu
006330,法拉利,neu
006330,路虎,neu
006330,奔驰,neu
006330,宾利,neu
006330,宝马,neu
009753,选昕锐,pos
013315,福特,neu
024649,传祺,pos
024649,广汽,neu
011530,华泰,neu
015456,昕动,pos
004654,广汽,neu
004654,宝沃,neu
003137,一汽,neu
003231,雷凌,pos
003428,长城,neu
012276,帕萨特,pos
026668,江淮,neu
019943,Yeti,pos
001253,别克英朗,neu
014427,本田,neu
002582,辉昂,pos
002582,大众,neu
020351,天籁,neu
020351,轩逸,neu
022054,马自达,pos
017199,福特,neu
017199,锐界,neu
027782,东风,neu
007339,吉利,neu
008146,迈腾,neu
016310,凯迪拉克,neu
021155,起亚,neu
004933,林肯,neu
003185,奔驰,neu
003185,宝马,neu
017956,哈弗,neu
009644,马自达,neu
010261,途观,pos
018055,通用,neu
013092,凌渡,pos
003420,明锐,pos
014964,众泰,pos
014964,T700,pos
022089,大众,pos
026954,奥迪,neu
018979,风光,neu
011853,福特福睿斯,neu
011853,福睿斯,neu
011853,福特,neu
016258,福睿斯,pos
016258,长安,neu
021619,T70,neu
021619,野马,neu
021619,T80,pos
018456,昕动,pos
021979,桑塔纳,neu
021462,斯巴鲁,neu
021462,丰田,neu
021462,雷诺,neu
021462,起亚,neu
009331,起亚,neu
000629,途观,pos
017403,迈腾,neu
009937,速派,pos
009937,斯柯达,pos
009370,斯柯达,neu
008923,一汽,pos
008923,长安,neu
012971,速腾,pos
003238,东风,pos
003238,3008,neu
017033,宝马,neu
001797,丰田,neu
001797,大众,neu
014203,丰田,neu
028160,福特,neu
013331,凌渡,pos
024939,马自达,pos
011476,福特,neu
016280,途观,pos
002602,宝马,neu
009329,宝马,neu
009235,COROLLA,neu
025798,朗逸,neu
025798,丰田,neu
025798,别克英朗,neu
025798,派,neu
000958,昂克赛拉,neu
000958,锐,neu
000958,马自达,neu
000958,长安,neu
001636,缤智,neu
004528,高尔夫,neu
019052,奥迪,neu
011403,宝骏,neu
011403,上汽,neu
015430,途安,pos
027681,雅阁,pos
027681,丰田,neu
027681,福特,pos
027681,起亚,neu
027681,现代,neu
024296,速派,pos
008774,大众,neu
002437,奥迪,neu
002437,丰田,neu
002437,奔驰,neu
002437,宝马,neu
002437,谷歌,neu
025493,朗逸,pos
016478,迈,pos
018295,君越,pos
021464,速派,neu
021464,蒙迪欧,neu
014051,艾瑞泽,neu
014051,飞度,pos
014051,逸动,pos
014051,比亚迪,neu
004078,蒙迪欧,neu
004078,福特,neu
009334,RAV4,neu
010545,福特,neu
018812,斯柯达,neu
003532,M4,pos
003532,宝马,neu
017674,宝马,neu
004900,沃尔沃,neu
021122,长安,neu
015263,明锐,neu
018886,东风,neu
001374,嘉年华,neu
001374,福特,neu
026435,朗逸,neu
006380,君越,neu
016705,广汽,neu
016705,汉兰达,neu
025572,宝马,neu
018429,凯美瑞,neu
012923,宝马,neu
007322,xDrive25Le,neu
007322,宝马,neu
006020,长安,neu
003715,东风,neu
003715,奇骏,neu
009100,东风,neu
009100,保时捷,neu
003182,红旗,neu
009481,沃尔沃,neu
009481,大众,neu
009481,吉利,neu
009481,一汽,neu
009481,现代,neu
009656,大众,neu
012221,东风,neu
003415,风,neu
007803,威朗,pos
003657,奥迪,neu
022422,大众,neu
024890,RX5,pos
018303,速派,pos
025753,福特,neu
004980,哈弗,neu
004672,速腾,neu
018927,特斯拉,neu
018927,福特,neu
018927,本田,neu
015471,丰田卡罗拉,neu
015534,宝马,neu
009543,速腾,neu
005160,宝马,neu
015683,本田,neu
023117,斯柯达,pos
006475,科鲁兹,neu
006475,福克斯,neu
019256,东风,neu
027781,林肯,neu
015637,POLO,pos
015637,桑塔纳,neu
004029,奥迪,neu
004029,A4L,neu
018399,大众,neu
015658,明锐,pos
005823,锐宝,neu
008983,途胜,neu
008983,名图,neu
021415,甲壳虫,pos
010107,福克斯,neu
009167,本田,neu
010002,雷诺,pos
010578,朗逸,neu
025271,沃尔沃,neu
000311,宝骏,neu
008516,哈弗,neu
007076,迈锐宝,neu
007834,桑塔纳,neu
011825,锐宝,neu
000843,辉昂,pos
000843,大众,neu
004415,斯柯达,pos
021159,江淮,neu
015086,凌渡,pos
012558,欧宝雅特,neu
012558,雪铁龙,neu
012558,PSA,neu
012558,迈瑞纳,neu
012558,欧宝,neu
020662,奥迪,neu
009214,科鲁兹,neu
009214,科沃兹,neu
020918,CS75,neu
020918,哈弗,neu
020918,博越,neu
008900,高尔夫,neu
008900,沃尔沃,neu
018112,宝骏,neu
002889,广汽,neu
010428,林肯,neu
015048,轩逸,pos
011666,一汽,neu
003688,轩逸,pos
023440,宝马,neu
006102,本田,neu
003360,明锐,pos
019422,长安悦翔,neu
001521,威朗,neu
024726,广汽,neu
008972,通用,neu
018538,奥迪,neu
018538,莲花,neu
018538,奔驰,neu
018538,通用,neu
024282,马自达,neu
013521,大众,neu
025130,比亚迪宋,neu
025130,博越,neu
025130,CS75,neu
027847,大众,neu
020502,奥迪,neu
020502,宝马,neu
008717,龙博瑞,neu
008717,瑞,neu
001291,福特,neu
003534,长安,neu
020211,奥迪,neu
020211,大众,neu
011967,克莱斯勒,neu
011967,菲亚特,neu
008543,思域,neu
008543,速腾,neu
013794,长安,neu
004639,江淮,neu
026868,本田,neu
008973,宝骏,neu
008973,凯迪拉克,neu
008973,通用,neu
008973,别克,neu
008973,雪佛兰,neu
005293,奥迪,neu
005028,宝马,neu
000100,GTS,neu
000100,大众,neu
014933,长安,neu
005637,宝马,neu
024919,福特,neu
003627,速派,pos
014626,轩逸,neu
015222,大众,neu
020668,菲亚特,neu
014782,本田,pos
005128,福特,neu
013969,凌渡,pos
011668,别克,neu
011668,凯越,neu
007176,DX7,pos
019181,奥迪,neu
027669,科鲁兹,neu
027010,起亚,neu
016060,天籁,neu
008631,思域,pos
008631,威朗,pos
007308,福特,neu
023899,布加迪,neu
008508,大众,neu
000180,迈锐宝,neu
023349,路虎,neu
011905,本田,neu
018623,高尔夫,neu
014702,雅阁,pos
014702,蒙迪欧,neu
018874,昂克赛拉,neu
005104,新明锐,pos
005104,速腾,pos
007398,大众,pos
003127,沃尔沃,neu
003429,SUV——猎豹,neu
021388,明锐,neu
026667,吉利,neu
000035,雅阁,neu
026510,宝马,neu
001765,昂科威,neu
001765,汉兰达,neu
027885,宝骏,neu
008736,比亚迪,neu
010616,奥迪,neu
006561,Polo,neu
018349,晶锐,pos
010679,别克,neu
010679,雪佛兰,neu
014504,福特,neu
025485,大众,neu
011267,飞度,pos
026468,大众,neu
013223,本田,neu
017278,长安,neu
014417,丰田,neu
013180,宝马,neu
012842,迈腾,neu
006769,朗逸,neu
006769,哈弗,neu
005380,迈腾,neu
005380,帕萨特,neu
019813,昕锐,pos
019813,爱丽舍,neu
000780,凌渡,pos
004808,迈锐宝,neu
004291,丰田,neu
024216,RAV4,neu
018078,丰田,neu
018078,雷克萨斯,neu
027195,POLO,neu
027195,大众,neu
012137,DS,pos
018070,途观,neu
022402,沃尔沃,neu
003459,凯迪拉克,neu
026477,朗行,pos
020611,卡宴,neu
020611,保时捷,neu
011171,宝马,neu
010888,广本,neu
013371,朗逸,neu
024428,雪佛兰,neu
014157,蒙迪欧,neu
014157,福特,pos
004444,丰田,neu
000755,奥迪,neu
017904,马自达,pos
023248,江淮,neu
023248,福特,neu
021343,奔驰,neu
021343,凯迪拉克凯雷德,neu
021343,GLS450,pos
006461,途观,pos
024956,东风,neu
020479,东风,neu
020479,广汽,neu
020479,本田,pos
023845,长安,neu
011257,福特,neu
008820,大众,neu
017160,哈弗,neu
010791,大众,pos
010791,菲亚特,neu
015219,大众,neu
009191,比亚迪,neu
010400,宝骏,neu
023898,迈锐宝,neu
002543,宝骏,neu
002543,T70,neu
002543,启辰,neu
019811,Tiguan,neu
027468,宝马,neu
022507,一汽,neu
026173,君威,neu
026173,君越,pos
016890,奥迪,neu
016890,途观,neu
001304,铃木维特拉,neu
006595,翼虎,neu
006595,蒙迪欧,neu
006595,福克斯,neu
022426,三菱,neu
013803,马自达,pos
015843,本田,neu
027567,马自达,neu
014520,途观,pos
019370,途安,pos
022517,丰田,neu
021051,思域,neu
021051,轩逸,neu
021051,福睿斯,neu
027336,甲壳虫,neu
027336,大众,neu
009004,锐宝,neu
010430,卡宴,neu
010430,林肯,neu
019061,宝马,neu
026698,雪铁龙,neu
012164,速派,pos
001696,别克,neu
006890,大众,neu
006890,帕萨特,pos
022698,BMW,neu
001937,斯柯达,pos
008898,东风,neu
008898,大众,neu
009031,斯柯达,pos
024961,帝豪,neu
000591,昂科威,pos
023583,大众,neu
024943,东风,pos
001285,朗行,neu
001285,Gran,neu
006400,朗逸,neu
006400,英朗,pos
002814,雷凌,pos
018447,马自达,neu
004026,东风,neu
004026,逍客,neu
004026,蓝鸟,neu
017895,卡罗拉,neu
009770,ix25,neu
009770,名图,neu
009770,朗动,pos
009770,索纳塔,pos
013866,神马,neu
013866,凌渡,neu
005268,大众,neu
014854,宝骏,neu
014854,北汽,neu
013260,于英朗,neu
013260,君威,neu
013260,别克,neu
013260,威朗,neu
019037,夏朗,pos
019037,大众,neu
014592,长安,neu
005499,启辰,neu
002334,奥迪,neu
006319,马自达,pos
000673,雪铁龙,neu
000673,大众,neu
004905,本田,neu
017969,悦纳,pos
017969,瑞纳,neu
022657,途观,pos
010495,宝马,neu
016177,凌渡,pos
014979,凌渡,pos
003367,众泰,neu
015075,宝马,neu
004534,V3,neu
004534,V7,neu
004534,V5,neu
004534,长安,neu
004903,东风悦达起亚,neu
004665,宝马,neu
018485,广汽,neu
025970,巴菲特,neu
025970,比亚迪,neu
014341,丰田,neu
010166,东风,neu
024138,明锐,pos
012714,江淮,neu
006109,吉利,neu
006109,帝豪,neu
021025,GS8,neu
021025,广汽,neu
025241,高尔夫,pos
005386,本田,neu
006289,广汽,neu
005640,朗逸,neu
005640,速腾,neu
024542,博越,neu
024542,宋,pos
024542,哈弗,neu
022150,宝马,neu
011600,迈腾,neu
009432,奔驰,neu
009432,宝马,neu
009432,昂,neu
027189,奥迪,neu
027189,大众,neu
027189,A6,neu
012603,江淮,neu
013950,福特,neu
026664,比亚迪,neu
024632,雷克萨斯,neu
000378,速派,pos
017084,宝马,neu
027325,昕动,pos
003807,君越,pos
023647,悦纳,neu
013576,朗行,pos
007085,科鲁兹,neu
004661,斯柯达,neu
009117,Tiguan,neu
002829,明锐,pos
020727,途安,pos
024346,江淮,neu
008222,福特,neu
015370,速腾,neu
022627,大众,neu
027345,广汽,neu
027345,汉兰达,neu
021657,众泰,pos
005886,北汽,neu
024997,凯迪拉克,neu
014140,速派,neu
025643,一汽,neu
007013,别克威朗,pos
027661,途观,pos
022758,Yeti,pos
007721,凌渡,neu
003653,宝马,neu
020583,君威,pos
020583,别克,neu
000250,大众,neu
012226,宝马,neu
014108,亚迪,neu
026753,马自达,neu
024606,宝马,neu
027475,五菱,neu
014522,Harman,neu
014522,凯越,pos
024088,奥迪,neu
027215,奥迪,neu
023857,科鲁兹,neu
020504,斯柯达,neu
024189,长安,neu
027645,雪佛兰,neu
007009,XFL,neu
007009,奇瑞,neu
022540,速派,pos
012593,克莱斯勒,neu
007976,昂,neu
026194,斯巴鲁,neu
006702,悦翔,pos
006702,长安,neu
002739,宝马,neu
022008,凯越,neu
020212,劳斯莱斯,neu
020212,宝马,neu
021946,雅阁,pos
001325,英菲尼迪,pos
020094,朗逸,pos
020617,BMW,pos
017515,途观,neu
015254,威朗,neu
014071,斯,neu
013138,启辰,pos
003235,BonaVista,neu
015004,菲亚特,neu
009527,卡罗拉,neu
004318,法拉利,neu
004318,宝马,neu
004318,福特,neu
004318,宾利,neu
006899,本田,neu
010289,宝马,neu
007445,布加迪,neu
012904,兰博基尼,neu
020751,大众,pos
020751,菲亚特,neu
024535,宝马,neu
024535,途安,pos
005935,哈弗,pos
014472,悦纳,pos
007063,吉利博越,neu
007063,长安,neu
007063,汉腾,neu
012954,沃尔沃,neu
014697,奥迪,neu
014697,沃尔沃,neu
014697,奔驰,pos
009105,奥迪,neu
006618,福特,neu
021772,锐宝,neu
014540,H3,pos
014070,凯迪拉克,neu
007837,法拉利,neu
007837,宝马,neu
007837,奔驰,neu
020637,起亚,neu
009280,RAV4,neu
024622,广汽,neu
008855,雪铁龙,neu
022017,斯柯达,pos
018723,丰田,neu
018723,一汽,neu
008797,速腾,pos
022321,GT,neu
022321,福特,neu
022321,野马,neu
006974,RAV4,neu
013518,宝马,neu
004941,大众,neu
013278,长安,neu
017927,奥迪,neu
012706,奥迪,neu
012706,奥迪比宝马,neu
012706,宝马,neu
002233,C4L,neu
002233,大众,neu
019301,威朗,neu
022323,奥迪,neu
010373,科鲁兹,neu
007215,别克,neu
016279,朗逸,pos
016279,大众,neu
001675,悦翔,pos
001675,长安,neu
018334,讴歌,neu
018334,广汽,neu
018334,雅阁,neu
009626,福特,neu
018039,比亚迪,neu
005913,朗逸,pos
002196,途安,pos
005803,长安,neu
020966,桑塔纳,neu
019992,众泰,neu
009423,哈弗,pos
000567,广汽,neu
010572,东风,pos
015543,陆风,neu
015543,众,neu
015543,哈弗,neu
003366,POLO,neu
003366,大众,neu
002523,锐宝,neu
023669,迈腾,neu
023669,大众,neu
020994,宝马,neu
001119,丰田,neu
001119,大众,neu
001688,迈腾,pos
018020,哈弗,pos
014342,宝马,neu
020940,丰田,neu
006921,奥迪,neu
014712,长安,neu
027656,1.5TID,neu
013760,途观,pos
024500,缤智,neu
024500,XR-V,neu
024500,UR-V,neu
024500,本田,pos
008321,长安,neu
026223,奥迪,neu
020330,君越,pos
017494,悦纳,pos
008542,宝马,neu
014826,东风,neu
014826,东风风神,pos
014826,A60,neu
017277,朗逸,pos
026842,奥迪,neu
018095,阿特兹,neu
018095,马自达,pos
003853,途观,pos
006572,长城,neu
001882,雪佛兰,neu
009245,宝马,neu
020753,江淮,neu
022626,威朗,neu
026865,莎拉蒂,neu
017715,哈弗,pos
025539,大众,neu
024491,凯迪拉克,neu
021932,斯柯达,neu
021932,锐界,neu
024179,广汽,neu
001359,大众,neu
007301,匹配格特拉克,neu
007301,哈弗,pos
009920,长安,neu
007087,斯柯达,neu
013265,凌渡,pos
027721,别克新昂科拉,neu
013405,东风,neu
013405,福特,neu
017814,朗逸,neu
024280,高尔夫,neu
026485,科鲁兹,neu
003039,H6,neu
013027,东风,neu
009745,凯迪拉克,neu
005038,宝骏,neu
013579,别克君威,neu
003165,宝马,neu
003165,北汽,neu
003165,吉利,neu
003165,长安,neu
020908,本田,neu
010390,荣威,neu
016457,江淮,neu
001330,速腾,neu
002218,君越,neu
002218,别克,neu
028014,蒙迪欧,neu
028014,帕萨特,neu
017712,别克,neu
027371,东风,neu
004581,途观,pos
025180,朗境,pos
020387,宝马,neu
014715,一汽,neu
027207,红旗,neu
002613,朗境,pos
011705,丰田,neu
016343,途观,pos
018106,福特,neu
012552,广汽,neu
017823,众泰,pos
017823,众,neu
022210,沃尔沃,neu
018551,大众,neu
009558,奥迪,neu
009558,奔驰,neu
009558,众,neu
009955,斯柯达,neu
027930,现代,neu
014150,长安,neu
009355,福特,neu
011821,速派,neu
011821,斯柯达,neu
008947,奥迪,neu
008947,A4L,neu
008245,雷克萨斯,neu
014649,奥迪,neu
023471,东风,neu
008228,东风,neu
008228,天籁,neu
008228,G20,neu
012294,奥迪,neu
012294,保时捷,neu
004317,东风,neu
004317,天籁,neu
012500,宝马,neu
009749,东风,neu
005006,现代,neu
017764,霍夫迈斯特,neu
017764,宝马,neu
017764,途锐,pos
008095,Tiguan,neu
008095,途观,pos
007563,Polo,neu
003470,奇瑞,pos
003470,长安,neu
026005,福特翼虎,neu
007512,奥迪,neu
005015,丰田,pos
005015,福特,neu
018090,昕动,pos
018826,宝骏,neu
027043,BMW,neu
013316,助力哈弗,neu
013316,哈弗,neu
017237,昕锐,pos
014122,X3,neu
014122,长安,neu
014490,耐世特,neu
002453,福特,neu
002453,野马,neu
027383,刘雪飞,neu
027383,北汽,neu
024482,宝马,neu
017298,标致,neu
017140,东风,neu
017140,天籁,neu
017140,轩逸,neu
013476,朗动,pos
013476,福克斯,pos
000244,幻速,neu
000244,北汽,neu
013199,丰田,neu
013199,雷克萨斯,neu
000686,福特,neu
010912,途胜,neu
010912,ix25,neu
010153,丰田,neu
012414,朗逸,neu
012414,朗行,neu
000900,宝骏,neu
009461,RAV4,neu
009461,一汽,neu
010068,丰田,neu
010068,传祺,pos
010068,广汽,neu
021640,迈腾,neu
021640,帕萨特,neu
021640,君越,neu
002565,长安,neu
027214,宝马,neu
003687,宝马,neu
009133,福特,neu
015918,广汽,neu
003131,斯柯达,neu
015108,大众,neu
015098,本田,neu
002671,长安,neu
022013,高尔夫,neu
015297,长安,neu
027608,丰田,neu
027608,本田,neu
015729,速派,pos
023981,英朗,neu
023981,朗逸,neu
023981,科鲁兹,neu
023981,福克斯,neu
002592,宝马,neu
002592,X6,neu
019302,宝马,neu
025095,亚迪,neu
025095,C9,neu
025095,K8,neu
025095,K7,neu
025022,福特,neu
009659,长安悦翔,neu
014558,途观,pos
014033,沃尔沃,neu
001152,高尔夫,neu
019126,高尔夫,neu
019126,迈腾,neu
002811,马自达,neu
000539,东风,neu
000539,天籁,neu
021777,宝马,neu
021874,宝马,neu
021874,SWM斯威,pos
008033,奔驰,neu
022496,朗逸,pos
022496,助力朗逸,pos
018215,夏朗,pos
002667,广汽,neu
027094,ix25,neu
024841,施拉普纳,neu
005897,帕萨特,neu
025586,长安,neu
005923,朗动,neu
